ID_ALIAS,ID_LOCALIZACION_COMPRA,ID_AJENO,STOCK_MINIMO,STOCK_MAXIMO,STOCK_RECUENTOS,STOCK_TEORICO,FECHA_HORA_EJECUCION_STOCK_RECUENTOS,FECHA_HORA_EJECUCION_STOCK_TEORICO,FECHA_ALTA,USUARIO_ALTA,FECHA_MODIFICACION,USUARIO_MODIFICACION,FECHA_BAJA,USUARIO_BAJA,FECHA_HORA_ACTUALIZACION_STOCK_TEORICO,CAPACIDAD_MAXIMA,ID_ALIAS_ANALYTICS,STOCK_RECUENTOS_VALIDADO_BULTOS,STOCK_MINIMO_BULTOS,CAPACIDAD_MAXIMA_VALIDADA_BULTOS,RN,año_mes,necesita_reposicion,cantidad_a_reponer,log_cantidad_a_reponer
130,3981,,,100,40.0,0,2025-06-03 20:48:33.093,2025-06-20 09:15:20.300,2024-02-06 16:39:47.350,RAM,2025-06-09 13:10:35.084,BATCH_RAM,,,2025-03-31 00:00:00.000,120.0,,2,,4),(130,2025-06,0,56.0,4.04305126783455
130,3889,,,100,1320.0,1134,2025-06-03 21:02:34.058,2025-06-05 09:15:17.745,2024-02-06 16:39:47.350,RAM,2025-06-04 16:25:04.014,BATCH_RAM,,,2025-05-26 00:00:00.000,1360.0,,21,,21),(130,2025-06,0,0.0,0.0
130,3837,,,100,560.0,540,2025-06-04 16:14:15.635,2025-06-05 09:15:17.745,2024-02-06 16:39:47.350,RAM,2025-06-04 16:25:04.028,BATCH_RAM,,,2025-05-26 00:00:00.000,400.0,,2,,10),(130,2025-06,0,0.0,0.0
130,3800,,,100,200.0,270,2025-06-04 12:56:26.935,2025-06-05 09:15:17.745,2024-02-06 16:39:47.350,RAM,2025-06-04 16:25:04.036,BATCH_RAM,,,2025-05-26 00:00:00.000,200.0,,1,,5),(130,2025-06,0,0.0,0.0
130,3783,,,100,40.0,40,2025-06-03 15:05:52.023,2025-06-05 09:15:17.745,2024-02-06 16:39:47.350,RAM,2025-06-09 13:10:35.084,juanjdv,,,2025-06-09 13:10:35.084,160.0,,2,,4),(130,2025-06,0,88.0,4.48863636973214
130,3737,,,100,480.0,729,2025-06-04 08:34:29.895,2025-06-20 09:15:20.300,2024-02-06 16:39:47.350,RAM,2025-06-04 16:25:04.064,BATCH_RAM,,,2025-03-31 00:00:00.000,600.0,,8,,15),(130,2025-06,0,0.0,0.0
130,3680,,,100,400.0,491,2024-07-31 13:25:05.823,2025-06-20 09:15:20.300,2024-02-06 16:39:47.350,RAM,2025-01-17 12:09:45.839,BATCH_RAM,,,2025-03-31 00:00:00.000,400.0,,10,,10),(130,2024-07,0,0.0,0.0
130,3643,,,100,200.0,374,2025-06-04 12:02:38.270,2025-06-20 09:15:20.300,2024-02-06 16:39:47.350,RAM,2025-06-04 16:25:04.083,BATCH_RAM,,,2025-03-31 00:00:00.000,240.0,,6,,6),(130,2025-06,0,0.0,0.0
130,3605,,,100,680.0,0,2024-03-07 13:48:39.235,2025-04-06 09:15:28.047,2024-02-06 16:39:47.350,RAM,2025-01-17 12:08:43.111,BATCH_RAM,,,2025-03-31 00:00:00.000,120.0,,17,,3),(130,2024-03,0,0.0,0.0
130,3571,,,100,800.0,654,2025-02-25 08:55:30.665,2025-06-20 09:15:20.300,2024-02-06 16:39:47.350,RAM,2025-03-03 11:49:48.169,BATCH_RAM,,,2025-03-31 00:00:00.000,1200.0,,20,,30),(130,2025-02,0,160.0,5.081404364984463
130,9064,,,100,320.0,0,2024-11-14 14:17:57.486,2025-06-20 09:15:20.300,2024-02-06 16:39:47.350,RAM,2025-06-09 13:10:35.084,BATCH_RAM,,,2025-03-31 00:00:00.000,400.0,,8,,10),(130,2024-11,0,0.0,0.0
130,9092,,,100,120.0,0,2025-06-04 16:29:16.017,2025-06-20 09:15:20.300,2024-02-06 16:39:47.350,RAM,2025-06-09 13:10:35.084,BATCH_RAM,,,2025-03-31 00:00:00.000,120.0,,3,,3),(130,2025-06,0,0.0,0.0
130,3137,,,100,1120.0,309,2025-02-19 14:02:19.036,2025-06-20 09:15:20.300,2024-02-06 16:39:47.350,RAM,2025-02-19 17:44:31.579,BATCH_RAM,,,2025-03-31 00:00:00.000,240.0,,28,,6),(130,2025-02,0,0.0,0.0
130,9241,,,100,280.0,1029,2025-06-03 15:58:57.360,2025-06-20 09:15:20.300,2024-02-06 16:39:47.350,RAM,2025-06-09 13:10:35.084,BATCH_RAM,,,2025-03-31 00:00:00.000,800.0,,29,,20),(130,2025-06,0,360.0,5.8888779583328805
130,9169,,,100,320.0,89,2024-11-14 13:31:17.469,2025-04-06 09:15:28.047,2024-02-06 16:39:47.350,RAM,2025-01-17 13:17:01.730,BATCH_RAM,,,2025-03-31 00:00:00.000,240.0,,8,,6),(130,2024-11,0,0.0,0.0
130,1347,,,100,40.0,157,2024-11-13 13:21:41.447,2025-06-20 09:15:20.300,2024-02-06 16:39:47.350,RAM,2025-01-17 11:47:46.618,BATCH_RAM,,,2025-03-31 00:00:00.000,400.0,,1,,10),(130,2024-11,1,280.0,5.638354669333745
130,1314,,,100,80.0,715,2025-06-02 11:50:51.006,2025-06-20 09:15:20.300,2024-02-06 16:39:47.350,RAM,2025-06-09 13:10:35.084,BATCH_RAM,,,2025-03-31 00:00:00.000,160.0,,8,,12),(130,2025-06,0,48.0,3.8918202981106265
130,10814,,,100,120.0,61,2025-06-04 13:33:13.116,2025-06-20 09:15:20.300,2024-02-06 16:39:47.350,RAM,2025-06-09 13:10:35.084,BATCH_RAM,,,2025-03-31 00:00:00.000,80.0,,3,,2),(130,2025-06,0,0.0,0.0
130,10284,,,100,200.0,640,2025-06-03 15:26:36.283,2025-06-20 09:15:20.300,2024-02-06 16:39:47.350,RAM,2025-06-04 16:25:13.860,BATCH_RAM,,,2025-03-31 00:00:00.000,400.0,,7,,10),(130,2025-06,0,120.0,4.795790545596741
130,11767,,,100,80.0,272,2025-06-03 19:51:37.175,2025-06-20 09:15:20.300,2024-02-06 16:39:47.350,RAM,2025-06-09 13:10:35.084,BATCH_RAM,,,2025-03-31 00:00:00.000,320.0,,8,,8),(130,2025-06,0,176.0,5.176149732573829
130,12446,,,100,280.0,216,2025-06-04 09:22:18.739,2025-06-05 09:15:17.745,2024-02-06 16:39:47.350,RAM,2025-06-04 15:02:00.240,BATCH_RAM,,,2025-05-26 00:00:00.000,160.0,,2,,4),(130,2025-06,0,0.0,0.0
130,12153,,,100,560.0,240,2024-11-15 07:25:30.770,2025-06-05 09:15:17.745,2024-02-06 16:39:47.350,RAM,2025-06-09 13:10:35.084,juanjdv,,,2025-06-09 13:10:35.084,400.0,,14,,10),(130,2024-11,0,0.0,0.0
130,12726,,,100,80.0,939,2024-11-13 10:50:48.992,2025-06-20 09:15:20.300,2024-02-06 16:39:47.350,RAM,2025-01-17 14:11:44.085,BATCH_RAM,,,2025-03-31 00:00:00.000,600.0,,2,,15),(130,2024-11,1,400.0,5.993961427306569
130,12496,,,100,40.0,104,2025-06-04 12:10:38.979,2025-06-20 09:15:20.300,2024-02-06 16:39:47.350,RAM,2025-06-09 13:10:35.084,BATCH_RAM,,,2025-03-31 00:00:00.000,240.0,,6,,6),(130,2025-06,1,152.0,5.030437921392435
130,12962,,,100,640.0,448,2024-11-15 17:58:36.369,2025-06-20 09:15:20.300,2024-02-06 16:39:47.350,RAM,2025-01-17 14:21:11.719,BATCH_RAM,,,2025-03-31 00:00:00.000,320.0,,16,,8),(130,2024-11,0,0.0,0.0
130,16004,,,100,0.0,462,2025-06-04 11:55:54.814,2025-06-05 09:15:17.745,2024-02-06 16:39:47.350,RAM,2025-06-04 16:25:21.014,BATCH_RAM,,,2025-05-26 00:00:00.000,400.0,,3,,10),(130,2025-06,1,320.0,5.771441123130016
130,13896,,,100,480.0,180,2025-02-26 14:53:23.102,2025-06-05 09:15:17.745,2024-02-06 16:39:47.350,RAM,2025-03-03 11:49:47.630,BATCH_RAM,,,2025-05-26 00:00:00.000,240.0,,12,,6),(143,2025-02,0,0.0,0.0
143,16351,,,100,2750.0,2101,2025-06-03 12:59:49.409,2025-06-20 09:15:20.300,2024-02-06 16:40:26.182,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,2000.0,,,,8),(143,2025-06,0,0.0,0.0
143,8971,,,100,4000.0,3020,2025-06-03 17:12:32.718,2025-06-20 09:15:20.300,2024-02-06 16:40:26.182,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,2500.0,,5,,10),(143,2025-06,0,0.0,0.0
143,8846,,,100,2500.0,845,2025-06-03 16:10:58.396,2025-06-20 09:15:20.300,2024-02-06 16:40:26.182,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,500.0,,2,,4),(143,2025-06,0,0.0,0.0
143,8775,,,100,500.0,3488,2024-11-15 10:44:14.838,2025-03-10 01:46:20.981,2024-02-06 16:40:26.182,RAM,2025-01-17 13:10:55.842,BATCH_RAM,,,2025-02-24 00:00:00.000,750.0,,2,,3),(143,2024-11,0,100.0,4.61512051684126
143,8701,,,100,250.0,1034,2025-05-31 14:07:07.893,2025-06-20 09:15:20.300,2024-02-06 16:40:26.182,RAM,2025-06-09 13:41:06.897,BATCH_RAM,,,2025-04-02 00:00:00.000,1000.0,,4,,4),(143,2025-05,0,550.0,6.311734809152915
143,8592,,,100,0.0,1073,2025-06-05 16:01:18.587,2025-06-20 09:15:20.300,2024-02-06 16:40:26.182,RAM,2025-06-09 13:41:06.897,BATCH_RAM,,,2025-04-02 00:00:00.000,1250.0,,0,,5),(143,2025-06,1,1000.0,6.90875477931522
143,8532,,,100,3000.0,18711,2025-06-04 13:29:32.023,2025-06-20 09:15:20.300,2024-02-06 16:40:26.182,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,5000.0,,35,,35),(143,2025-06,0,1000.0,6.90875477931522
143,8489,,,100,1250.0,1023,2025-02-17 16:49:06.939,2025-06-20 09:15:20.300,2024-02-06 16:40:26.182,RAM,2025-06-09 13:41:06.897,BATCH_RAM,,,2025-04-02 00:00:00.000,2500.0,,5,,10),(143,2025-02,0,750.0,6.621405651764134
143,8444,,,100,1500.0,0,2025-06-03 11:55:47.369,2025-06-20 09:15:20.300,2024-02-06 16:40:26.182,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,750.0,,5,,6),(143,2025-06,0,0.0,0.0
143,8500,,,100,0.0,463,2024-11-12 13:43:26.106,2025-06-20 09:15:20.300,2024-02-06 16:40:26.182,RAM,2025-06-09 13:41:06.897,BATCH_RAM,,,2025-04-02 00:00:00.000,1000.0,,0,,4),(143,2024-11,1,800.0,6.68586094706836
143,8346,,,100,2250.0,6231,2025-06-03 15:32:50.273,2025-06-20 09:15:20.300,2024-02-06 16:40:26.182,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,1250.0,,11,,12),(143,2025-06,0,0.0,0.0
143,8318,,,100,3250.0,600,2025-06-04 14:25:11.081,2025-06-20 09:15:20.300,2024-02-06 16:40:26.182,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,3250.0,,5,,6),(143,2025-06,0,0.0,0.0
143,8240,,,100,1500.0,3618,2025-06-03 12:30:02.738,2025-06-20 09:15:20.300,2024-02-06 16:40:26.182,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,2500.0,,21,,10),(143,2025-06,0,500.0,6.2166061010848646
143,8128,,,100,5000.0,8284,2025-06-02 12:49:15.744,2025-06-20 09:15:20.300,2024-02-06 16:40:26.182,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,3000.0,,4,,12),(143,2025-06,0,0.0,0.0
143,8301,,,100,1750.0,2370,2025-05-30 14:22:52.372,2025-06-20 09:15:20.300,2024-02-06 16:40:26.182,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,1500.0,,4,,6),(143,2025-05,0,0.0,0.0
143,6957,,,100,3500.0,2063,2025-06-03 12:29:07.296,2025-06-20 09:15:20.300,2024-02-06 16:40:26.182,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,2500.0,,8,,10),(143,2025-06,0,0.0,0.0
143,6832,,,100,0.0,4239,2025-02-17 13:20:32.756,2025-06-20 09:15:20.300,2024-02-06 16:40:26.182,RAM,2025-06-09 13:41:06.897,BATCH_RAM,,,2025-04-02 00:00:00.000,2000.0,,0,,8),(143,2025-02,1,1600.0,7.3783837129967145
143,11027,,,100,2000.0,2144,2025-05-30 14:37:59.266,2025-06-20 09:15:20.300,2024-02-06 16:40:26.182,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,3000.0,,12,,12),(143,2025-05,0,400.0,5.993961427306569
143,8974,,,100,250.0,510,2024-11-13 19:07:24.893,2025-06-20 09:15:20.300,2024-02-06 16:40:26.182,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,1000.0,,1,,4),(143,2024-11,0,550.0,6.311734809152915
143,12074,,,100,1500.0,1419,2025-05-30 13:58:26.936,2025-06-20 09:15:20.300,2024-02-06 16:40:26.182,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,1000.0,,2,,4),(143,2025-05,0,0.0,0.0
143,11875,,,100,4500.0,4637,2024-11-13 14:06:38.303,2025-06-20 09:15:20.300,2024-02-06 16:40:26.182,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,2500.0,,18,,10),(143,2024-11,0,0.0,0.0
143,6350,,,100,1250.0,1660,2024-11-12 16:46:40.555,2025-06-20 09:15:20.300,2024-02-06 16:40:26.182,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,1750.0,,5,,7),(143,2024-11,0,150.0,5.017279836814924
143,12416,,,100,0.0,4509,2024-11-11 09:35:30.253,2025-06-20 09:15:20.300,2024-02-06 16:40:26.182,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,2000.0,,0,,8),(143,2024-11,1,1600.0,7.3783837129967145
143,11625,,,100,1500.0,650,2025-06-04 15:22:53.687,2025-06-20 09:15:20.300,2024-02-06 16:40:26.182,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,1500.0,,3,,6),(143,2025-06,0,0.0,0.0
143,12742,,,100,6750.0,4606,2024-11-13 12:10:03.378,2025-06-20 09:15:20.300,2024-02-06 16:40:26.182,RAM,2025-06-09 13:41:06.897,BATCH_RAM,,,2025-04-02 00:00:00.000,1250.0,,27,,5),(143,2024-11,0,0.0,0.0
143,12596,,,100,250.0,872,2024-11-12 21:00:58.399,2025-06-20 09:15:20.300,2024-02-06 16:40:26.182,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,1250.0,,1,,5),(143,2024-11,1,750.0,6.621405651764134
143,12649,,,100,1500.0,5477,2024-11-13 09:21:49.035,2025-06-20 09:15:20.300,2024-02-06 16:40:26.182,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,1500.0,,6,,6),(143,2024-11,0,0.0,0.0
143,13606,,,100,3250.0,145,2025-06-03 16:31:44.297,2025-06-20 09:15:20.300,2024-02-06 16:40:26.182,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,1250.0,,1,,5),(143,2025-06,0,0.0,0.0
143,13647,,,100,3250.0,871,2025-06-02 17:14:43.387,2025-06-20 09:15:20.300,2024-02-06 16:40:26.182,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,3000.0,,6,,12),(143,2025-06,0,0.0,0.0
143,13826,,,100,2250.0,1851,2025-06-03 16:04:52.771,2025-06-20 09:15:20.300,2024-02-06 16:40:26.182,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,2750.0,,8,,11),(143,2025-06,0,0.0,0.0
143,16008,,,100,500.0,2400,2025-06-02 15:11:49.824,2025-06-20 09:15:20.300,2024-02-06 16:40:26.182,RAM,2025-06-09 13:41:06.897,BATCH_RAM,,,2025-04-02 00:00:00.000,1250.0,,10,,5),(143,2025-06,0,500.0,6.2166061010848646
143,16037,,,100,1000.0,0,2025-06-03 15:38:39.866,2025-06-20 09:15:20.300,2024-02-06 16:40:26.182,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,1250.0,,2,,5),(143,2025-06,0,0.0,0.0
131,16313,,,100,1040.0,890,2025-06-02 06:40:51.644,2025-06-05 09:15:17.745,2024-02-06 16:40:49.260,RAM,2025-06-02 14:44:02.754,BATCH_RAM,,,2025-05-26 00:00:00.000,1040.0,,,,10),(131,2025-06,0,0.0,0.0
143,13620,,,100,2500.0,9099,2024-11-14 16:43:52.686,2025-06-20 09:15:20.300,2024-02-06 16:40:26.182,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,10000.0,,10,,40),(143,2024-11,0,5500.0,8.612685172875459
131,14770,,,100,640.0,923,2025-06-03 14:42:35.586,2025-06-05 09:15:17.745,2024-02-06 16:40:49.260,RAM,2025-06-04 16:26:05.618,BATCH_RAM,,,2025-05-26 00:00:00.000,800.0,,3,,20),(131,2025-06,0,0.0,0.0
131,1247,,,100,320.0,325,2025-06-04 09:59:57.548,2025-06-20 09:15:20.300,2024-02-06 16:40:49.260,RAM,2025-06-09 13:10:35.084,BATCH_RAM,,,2025-03-31 00:00:00.000,400.0,,10,,10),(131,2025-06,0,0.0,0.0
131,379,,,100,160.0,40,2025-06-03 14:45:56.976,2025-06-05 09:15:17.745,2024-02-06 16:40:49.260,RAM,2025-06-09 13:10:35.084,juanjdv,,,2025-06-09 13:10:35.084,240.0,,5,,4),(131,2025-06,0,32.0,3.4965075614664802
131,391,,,100,40.0,250,2025-06-03 18:13:43.116,2025-06-20 09:15:20.300,2024-02-06 16:40:49.260,RAM,2025-06-09 13:10:35.084,BATCH_RAM,,,2025-03-31 00:00:00.000,240.0,,6,,6),(131,2025-06,1,152.0,5.030437921392435
131,306,,,100,320.0,229,2024-11-15 12:49:49.624,2025-04-06 09:15:28.047,2024-02-06 16:40:49.260,RAM,2025-01-17 11:46:26.023,BATCH_RAM,,,2025-03-31 00:00:00.000,320.0,,8,,8),(131,2024-11,0,0.0,0.0
131,3530,,,100,440.0,409,2025-06-04 12:47:27.571,2025-06-20 09:15:20.300,2024-02-06 16:40:49.260,RAM,2025-06-04 16:25:55.547,BATCH_RAM,,,2025-03-31 00:00:00.000,560.0,,11,,14),(131,2025-06,0,8.0,2.1972245773362196
131,3435,,,100,0.0,81,2025-06-03 14:24:38.938,2025-06-20 09:15:20.300,2024-02-06 16:40:49.260,RAM,2025-06-09 13:10:35.084,BATCH_RAM,,,2025-03-31 00:00:00.000,320.0,,8,,8),(131,2025-06,1,256.0,5.54907608489522
131,3483,,,100,600.0,559,2025-05-30 16:54:57.698,2025-06-20 09:15:20.300,2024-02-06 16:40:49.260,RAM,2025-06-02 14:44:02.594,BATCH_RAM,,,2025-03-31 00:00:00.000,720.0,,18,,18),(131,2025-05,0,0.0,0.0
131,3459,,,100,400.0,417,2025-06-04 19:35:19.417,2025-06-20 09:15:20.300,2024-02-06 16:40:49.260,RAM,2025-06-05 15:55:59.258,BATCH_RAM,,,2025-03-31 00:00:00.000,800.0,,15,,20),(131,2025-06,0,240.0,5.484796933490655
131,3366,,,100,560.0,221,2024-11-13 13:16:30.005,2025-06-20 09:15:20.300,2024-02-06 16:40:49.260,RAM,2025-01-17 12:04:25.167,BATCH_RAM,,,2025-03-31 00:00:00.000,400.0,,14,,10),(131,2024-11,0,0.0,0.0
131,3402,,,100,120.0,0,2024-11-12 13:56:17.725,2025-06-20 09:15:20.300,2024-02-06 16:40:49.260,RAM,2025-06-09 13:10:35.084,BATCH_RAM,,,2025-03-31 00:00:00.000,1200.0,,3,,30),(131,2024-11,1,840.0,6.734591659972948
131,3375,,,100,1080.0,725,2025-06-02 13:50:38.600,2025-06-20 09:15:20.300,2024-02-06 16:40:49.260,RAM,2025-06-02 14:44:02.533,BATCH_RAM,,,2025-03-31 00:00:00.000,1200.0,,25,,30),(131,2025-06,0,0.0,0.0
131,3356,,,100,280.0,114,2024-11-11 11:10:04.996,2025-04-06 09:15:28.047,2024-02-06 16:40:49.260,RAM,2025-01-17 12:04:14.225,BATCH_RAM,,,2025-03-31 00:00:00.000,280.0,,7,,7),(131,2024-11,0,0.0,0.0
131,3323,,,100,160.0,0,2025-06-02 14:36:53.421,2025-06-20 09:15:20.300,2024-02-06 16:40:49.260,RAM,2025-06-02 14:44:02.507,BATCH_RAM,,,2025-03-31 00:00:00.000,800.0,,12,,20),(131,2025-06,1,480.0,6.175867270105761
131,3225,,,100,0.0,0,2025-06-04 12:26:37.215,2025-06-20 09:15:20.300,2024-02-06 16:40:49.260,RAM,2025-06-09 13:10:35.084,BATCH_RAM,,,2025-03-31 00:00:00.000,40.0,,0,,2),(131,2025-06,1,32.0,3.4965075614664802
131,3210,,,100,320.0,0,2025-02-25 18:23:56.202,2025-06-20 09:15:20.300,2024-02-06 16:40:49.260,RAM,2025-06-09 13:10:35.084,BATCH_RAM,,,2025-03-31 00:00:00.000,320.0,,8,,8),(131,2025-02,0,0.0,0.0
131,3188,,,100,80.0,0,2025-05-31 15:39:57.866,2025-06-20 09:15:20.300,2024-02-06 16:40:49.260,RAM,2025-06-09 13:10:35.084,BATCH_RAM,,,2025-03-31 00:00:00.000,280.0,,7,,7),(131,2025-05,0,144.0,4.976733742420574
131,3891,,,100,120.0,40,2025-06-02 06:45:35.017,2025-06-05 09:15:17.745,2024-02-06 16:40:49.260,RAM,2025-06-09 13:10:35.084,juanjdv,,,2025-06-09 13:10:35.084,400.0,,9,,10),(131,2025-06,0,200.0,5.303304908059076
131,3028,,,100,240.0,0,2025-06-02 16:52:08.391,2025-06-20 09:15:20.300,2024-02-06 16:40:49.260,RAM,2025-06-09 13:10:35.084,BATCH_RAM,,,2025-03-31 00:00:00.000,280.0,,3,,7),(131,2025-06,0,0.0,0.0
131,3980,,,100,120.0,80,2025-06-02 15:50:09.798,2025-06-20 09:15:20.300,2024-02-06 16:40:49.260,RAM,2025-06-09 13:10:35.084,BATCH_RAM,,,2025-03-31 00:00:00.000,240.0,,10,,6),(131,2025-06,0,72.0,4.290459441148391
131,3882,,,100,360.0,40,2025-06-05 12:59:10.540,2025-06-05 09:15:17.745,2024-02-06 16:40:49.260,RAM,2025-06-09 13:10:35.084,juanjdv,,,2025-06-09 13:10:35.084,600.0,,10,,15),(131,2025-06,0,120.0,4.795790545596741
131,3827,,,100,520.0,360,2024-11-11 13:16:51.226,2025-06-05 09:15:17.745,2024-02-06 16:40:49.260,RAM,2025-06-09 13:10:35.084,juanjdv,,,2025-06-09 13:10:35.084,800.0,,13,,20),(131,2024-11,0,120.0,4.795790545596741
131,3769,,,100,440.0,0,2025-06-05 11:22:20.691,2025-06-05 09:15:17.745,2024-02-06 16:40:49.260,RAM,2025-06-05 15:56:09.793,inesama,,,2025-05-26 00:00:00.000,400.0,,8,,10),(131,2025-06,0,0.0,0.0
131,3729,,,100,560.0,237,2025-06-04 14:28:20.040,2025-06-20 09:15:20.300,2024-02-06 16:40:49.260,RAM,2025-06-04 16:25:55.478,BATCH_RAM,,,2025-03-31 00:00:00.000,600.0,,20,,12),(131,2025-06,0,0.0,0.0
131,3606,,,100,520.0,178,2025-06-04 15:20:00.587,2025-06-20 09:15:20.300,2024-02-06 16:40:49.260,RAM,2025-06-04 15:56:37.166,BATCH_RAM,,,2025-03-31 00:00:00.000,200.0,,5,,5),(131,2025-06,0,0.0,0.0
131,3669,,,100,400.0,0,2024-11-12 14:01:52.506,2025-06-20 09:15:20.300,2024-02-06 16:40:49.260,RAM,2025-06-09 13:10:35.084,BATCH_RAM,,,2025-03-31 00:00:00.000,400.0,,10,,10),(131,2024-11,0,0.0,0.0
131,3639,,,100,840.0,521,2025-06-02 07:22:24.413,2025-06-20 09:15:20.300,2024-02-06 16:40:49.260,RAM,2025-06-02 14:44:02.650,BATCH_RAM,,,2025-03-31 00:00:00.000,840.0,,15,,15),(131,2025-06,0,0.0,0.0
131,9107,,,100,560.0,475,2024-11-14 15:38:10.996,2025-06-20 09:15:20.300,2024-02-06 16:40:49.260,RAM,2025-01-17 13:15:20.818,BATCH_RAM,,,2025-03-31 00:00:00.000,600.0,,14,,15),(131,2024-11,0,0.0,0.0
131,9240,,,100,0.0,229,2025-06-05 09:37:07.081,2025-06-20 09:15:20.300,2024-02-06 16:40:49.260,RAM,2025-06-05 15:59:18.957,BATCH_RAM,,,2025-03-31 00:00:00.000,240.0,,3,,6),(131,2025-06,1,192.0,5.262690188904886
131,9211,,,100,240.0,549,2025-05-30 16:19:05.226,2025-06-20 09:15:20.300,2024-02-06 16:40:49.260,RAM,2025-06-02 14:44:02.768,BATCH_RAM,,,2025-03-31 00:00:00.000,400.0,,4,,10),(131,2025-05,0,80.0,4.394449154672439
131,1430,,,100,200.0,0,2025-06-04 11:36:04.456,2025-06-05 09:15:17.745,2024-02-06 16:40:49.260,RAM,2025-06-04 16:26:05.522,BATCH_RAM,,,2025-05-26 00:00:00.000,240.0,,3,,6),(131,2025-06,0,0.0,0.0
131,6486,,,100,480.0,540,2025-06-04 21:01:25.170,2025-06-05 09:15:17.745,2024-02-06 16:40:49.260,RAM,2025-06-05 16:00:36.660,inesama,,,2025-05-26 00:00:00.000,400.0,,4,,10),(131,2025-06,0,0.0,0.0
131,9273,,,100,40.0,52,2025-06-04 17:38:27.598,2025-06-20 09:15:20.300,2024-02-06 16:40:49.260,RAM,2025-06-09 13:10:35.084,BATCH_RAM,,,2025-03-31 00:00:00.000,200.0,,2,,5),(131,2025-06,1,120.0,4.795790545596741
131,4943,,,100,360.0,0,2025-06-03 16:14:00.263,2025-06-20 09:15:20.300,2024-02-06 16:40:49.260,RAM,2025-06-04 16:26:05.538,BATCH_RAM,,,2025-03-31 00:00:00.000,280.0,,10,,6),(131,2025-06,0,0.0,0.0
131,9263,,,100,440.0,0,2025-06-04 10:36:51.665,2025-06-20 09:15:20.300,2024-02-06 16:40:49.260,RAM,2025-06-04 16:26:05.530,BATCH_RAM,,,2025-03-31 00:00:00.000,440.0,,4,,8),(131,2025-06,0,0.0,0.0
131,1418,,,100,80.0,240,2024-11-14 14:01:54.486,2025-06-05 09:15:17.745,2024-02-06 16:40:49.260,RAM,2025-06-09 13:10:35.084,juanjdv,,,2025-06-09 13:10:35.084,240.0,,2,,6),(131,2024-11,0,112.0,4.727387818712341
131,12638,,,100,800.0,454,2025-06-04 13:27:41.017,2025-06-20 09:15:20.300,2024-02-06 16:40:49.260,RAM,2025-06-04 16:26:05.579,BATCH_RAM,,,2025-03-31 00:00:00.000,600.0,,22,,15),(131,2025-06,0,0.0,0.0
131,3609,,,100,320.0,0,2025-06-03 16:02:23.825,2025-06-20 09:15:20.300,2024-02-06 16:40:49.260,RAM,2025-06-04 16:26:05.568,BATCH_RAM,,,2025-03-31 00:00:00.000,320.0,,6,,8),(131,2025-06,0,0.0,0.0
131,12762,,,100,720.0,0,2024-07-29 15:16:21.892,2025-06-20 09:15:20.300,2024-02-06 16:40:49.260,RAM,2025-06-09 13:10:35.084,BATCH_RAM,,,2025-03-31 00:00:00.000,400.0,,18,,10),(131,2024-07,0,0.0,0.0
