ID_ALIAS,ID_LOCALIZACION_COMPRA,ID_AJENO,FECHA_ALTA,USUARIO_ALTA,FECHA_MODIFICACION,USUARIO_MODIFICACION,FECHA_BAJA,USUARIO_BAJA,ID_ALIAS_ANALYTICS,RN,año_mes,semana_del_año,dia_del_año,es_fin_semana,mes_sen,mes_cos,dia_semana_sen,dia_semana_cos,es_temporada_alta,dato_muy_reciente,dato_reciente,dato_medio,dato_antiguo,antiguedad_normalizada,alias_frecuencia,alias_pct_fin_semana,alias_pct_temporada_alta,alias_coef_variacion,alias_popularidad,loc_diversidad_alias,loc_num_registros,loc_tamaño,loc_diversidad,es_alias_popular_loc_grande,es_alias_popular_loc_pequeña,alias_frecuencia_log,alias_coef_variacion_sqrt,alias_popularidad_Alta,alias_popularidad_Baja,alias_popularidad_Media,loc_tamaño_Grande,loc_tamaño_Mediana,loc_tamaño_Pequeña,dato_muy_reciente_win,necesita_reposicion,cantidad_a_reponer,log_cantidad_a_reponer
144,8856,,2024-02-06 16:45:15.542,RAM,2025-06-09 13:41:06.897,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2025-02,8,48,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0,1,0.18167456556082148,49,0.0,0.327,3.7889622834507173,Alta,1,1,Grande,Baja,1,0,3.912023005428146,1.9465256955536747,1,0,0,1,0,0,0,1,143100.0,11.871305953640322
144,8776,,2024-02-06 16:45:15.542,RAM,2025-06-09 13:41:06.897,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2025-06,23,154,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0.014218009478672985,49,0.0,0.327,3.7889622834507173,Alta,1,1,Mediana,Baja,0,0,3.912023005428146,1.9465256955536747,1,0,0,0,1,0,0,0,0.0,0.0
144,8709,,2024-02-06 16:45:15.542,RAM,2025-06-09 13:41:06.897,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2024-11,46,319,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1,0,0,0,1,0.33175355450236965,49,0.0,0.327,3.7889622834507173,Alta,1,1,Mediana,Baja,0,0,3.912023005428146,1.9465256955536747,1,0,0,0,1,0,0,0,0.0,0.0
144,8815,,2024-02-06 16:45:15.542,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2025-06,23,155,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,0.01263823064770932,49,0.0,0.327,3.7889622834507173,Alta,1,1,Mediana,Baja,0,0,3.912023005428146,1.9465256955536747,1,0,0,0,1,0,0,0,0.0,0.0
144,8594,,2024-02-06 16:45:15.542,RAM,2025-06-09 13:41:06.897,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2025-02,8,48,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0,1,0.18167456556082148,49,0.0,0.327,3.7889622834507173,Alta,1,1,Mediana,Baja,0,0,3.912023005428146,1.9465256955536747,1,0,0,0,1,0,0,0,1320.0,7.186144304522325
144,8552,,2024-02-06 16:45:15.542,RAM,2025-06-09 13:41:06.897,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2025-02,8,48,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0,1,0.18167456556082148,49,0.0,0.327,3.7889622834507173,Alta,1,1,Mediana,Baja,0,0,3.912023005428146,1.9465256955536747,1,0,0,0,1,0,0,1,1200.0,7.090909822079984
144,8491,,2024-02-06 16:45:15.542,RAM,2025-06-09 13:41:06.897,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2025-06,23,154,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0.014218009478672985,49,0.0,0.327,3.7889622834507173,Alta,1,1,Mediana,Baja,0,0,3.912023005428146,1.9465256955536747,1,0,0,0,1,0,0,0,0.0,0.0
144,8448,,2024-02-06 16:45:15.542,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2025-06,23,155,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,0.014218009478672985,49,0.0,0.327,3.7889622834507173,Alta,1,1,Mediana,Baja,0,0,3.912023005428146,1.9465256955536747,1,0,0,0,1,0,0,0,0.0,0.0
144,8517,,2024-02-06 16:45:15.542,RAM,2025-06-09 13:41:06.897,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2025-06,23,155,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,0.01263823064770932,49,0.0,0.327,3.7889622834507173,Alta,3,3,Mediana,Alta,0,0,3.912023005428146,1.9465256955536747,1,0,0,0,1,0,0,0,0.0,0.0
144,8319,,2024-02-06 16:45:15.542,RAM,2025-06-09 13:41:06.897,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2025-05,22,150,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,1,0,0.020537124802527645,49,0.0,0.327,3.7889622834507173,Alta,1,1,Grande,Baja,1,0,3.912023005428146,1.9465256955536747,1,0,0,1,0,0,0,0,300.0,5.707110264748875
144,8271,,2024-02-06 16:45:15.542,RAM,2025-06-09 13:41:06.897,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2025-06,23,154,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0.014218009478672985,49,0.0,0.327,3.7889622834507173,Alta,1,1,Grande,Baja,1,0,3.912023005428146,1.9465256955536747,1,0,0,1,0,0,0,1,3000.0,8.006700845440367
144,8135,,2024-02-06 16:45:15.542,RAM,2025-06-09 13:41:06.897,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2024-11,46,318,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1,0,0,0,1,0.3333333333333333,49,0.0,0.327,3.7889622834507173,Alta,1,1,Mediana,Baja,0,0,3.912023005428146,1.9465256955536747,1,0,0,0,1,0,0,0,180.0,5.198497031265826
144,8307,,2024-02-06 16:45:15.542,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2025-06,23,155,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,0.01263823064770932,49,0.0,0.327,3.7889622834507173,Alta,1,1,Mediana,Baja,0,0,3.912023005428146,1.9465256955536747,1,0,0,0,1,0,0,0,0.0,0.0
144,6915,,2024-02-06 16:45:15.542,RAM,2025-06-09 13:41:06.897,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2024-11,46,319,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1,0,0,0,1,0.33175355450236965,49,0.0,0.327,3.7889622834507173,Alta,1,1,Mediana,Baja,0,0,3.912023005428146,1.9465256955536747,1,0,0,0,1,0,0,0,600.0,6.398594934535208
144,5641,,2024-02-06 16:45:15.542,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2025-06,23,154,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0.014218009478672985,49,0.0,0.327,3.7889622834507173,Alta,1,1,Mediana,Baja,0,0,3.912023005428146,1.9465256955536747,1,0,0,0,1,0,0,0,0.0,0.0
144,6796,,2024-02-06 16:45:15.542,RAM,2025-06-09 13:41:06.897,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2025-02,8,48,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0,1,0.18167456556082148,49,0.0,0.327,3.7889622834507173,Alta,1,1,Mediana,Baja,0,0,3.912023005428146,1.9465256955536747,1,0,0,0,1,0,0,0,960.0,6.8679744089702925
144,10906,,2024-02-06 16:45:15.542,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2025-06,23,155,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,0.01263823064770932,49,0.0,0.327,3.7889622834507173,Alta,3,3,Grande,Alta,1,0,3.912023005428146,1.9465256955536747,1,0,0,1,0,0,0,0,0.0,0.0
144,4934,,2024-02-06 16:45:15.542,RAM,2025-06-09 13:41:06.897,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2024-11,46,317,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1,0,0,0,1,0.334913112164297,49,0.0,0.327,3.7889622834507173,Alta,1,1,Mediana,Baja,0,0,3.912023005428146,1.9465256955536747,1,0,0,0,1,0,0,0,960.0,6.8679744089702925
144,6230,,2024-02-06 16:45:15.542,RAM,2025-01-17 12:36:48.605,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2024-11,46,317,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1,0,0,0,1,0.334913112164297,49,0.0,0.327,3.7889622834507173,Alta,1,1,Grande,Baja,1,0,3.912023005428146,1.9465256955536747,1,0,0,1,0,0,0,0,1800.0,7.496097345175956
144,11031,,2024-02-06 16:45:15.542,RAM,2025-06-09 13:41:06.897,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2024-11,47,324,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1,0,0,0,1,0.32385466034755134,49,0.0,0.327,3.7889622834507173,Alta,1,1,Grande,Baja,1,0,3.912023005428146,1.9465256955536747,1,0,0,1,0,0,0,0,1800.0,7.496097345175956
144,4924,,2024-02-06 16:45:15.542,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2025-06,23,154,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0.01579778830963665,49,0.0,0.327,3.7889622834507173,Alta,1,1,Mediana,Baja,0,0,3.912023005428146,1.9465256955536747,1,0,0,0,1,0,0,0,0.0,0.0
144,12440,,2024-02-06 16:45:15.542,RAM,2025-06-09 13:41:06.897,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2024-11,46,317,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1,0,0,0,1,0.334913112164297,49,0.0,0.327,3.7889622834507173,Alta,1,1,Mediana,Baja,0,0,3.912023005428146,1.9465256955536747,1,0,0,0,1,0,0,0,0.0,0.0
144,6924,,2024-02-06 16:45:15.542,RAM,2025-06-09 13:41:06.897,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2024-11,46,317,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1,0,0,0,1,0.334913112164297,49,0.0,0.327,3.7889622834507173,Alta,1,1,Mediana,Baja,0,0,3.912023005428146,1.9465256955536747,1,0,0,0,1,0,0,0,0.0,0.0
144,12961,,2024-02-06 16:45:15.542,RAM,2025-06-09 13:41:06.897,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2024-11,47,325,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1,0,0,0,1,0.3222748815165877,49,0.0,0.327,3.7889622834507173,Alta,1,1,Mediana,Baja,0,0,3.912023005428146,1.9465256955536747,1,0,0,0,1,0,0,0,600.0,6.398594934535208
144,12089,,2024-02-06 16:45:15.542,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2025-06,23,154,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0.014218009478672985,49,0.0,0.327,3.7889622834507173,Alta,1,1,Grande,Baja,1,0,3.912023005428146,1.9465256955536747,1,0,0,1,0,0,0,0,240.0,5.484796933490655
144,12928,,2024-02-06 16:45:15.542,RAM,2025-06-09 13:41:06.897,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2025-06,23,154,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0.014218009478672985,49,0.0,0.327,3.7889622834507173,Alta,1,1,Mediana,Baja,0,0,3.912023005428146,1.9465256955536747,1,0,0,0,1,0,0,0,0.0,0.0
144,13878,,2024-02-06 16:45:15.542,RAM,2025-06-09 13:41:06.897,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2025-06,23,153,0,1.2246467991473532e-16,-1.0,0.0,1.0,0,0,0,1,0,0.01579778830963665,49,0.0,0.327,3.7889622834507173,Alta,1,1,Grande,Baja,1,0,3.912023005428146,1.9465256955536747,1,0,0,1,0,0,0,0,0.0,0.0
144,12919,,2024-02-06 16:45:15.542,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2025-06,23,155,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,0.01263823064770932,49,0.0,0.327,3.7889622834507173,Alta,1,1,Mediana,Baja,0,0,3.912023005428146,1.9465256955536747,1,0,0,0,1,0,0,0,0.0,0.0
144,14825,,2024-02-06 16:45:15.542,RAM,2025-06-09 13:41:06.897,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2024-11,47,324,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1,0,0,0,1,0.32385466034755134,49,0.0,0.327,3.7889622834507173,Alta,1,1,Grande,Baja,1,0,3.912023005428146,1.9465256955536747,1,0,0,1,0,0,0,0,2100.0,7.650168700845001
144,16290,,2024-02-06 16:45:15.542,RAM,2025-06-09 13:41:06.897,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2025-06,23,154,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0.014218009478672985,49,0.0,0.327,3.7889622834507173,Alta,1,1,Grande,Baja,1,0,3.912023005428146,1.9465256955536747,1,0,0,1,0,0,0,0,0.0,0.0
144,16202,,2024-02-06 16:45:15.542,RAM,2025-06-09 13:41:06.897,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2024-11,46,319,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1,0,0,0,1,0.33175355450236965,49,0.0,0.327,3.7889622834507173,Alta,1,1,Mediana,Baja,0,0,3.912023005428146,1.9465256955536747,1,0,0,0,1,0,0,0,360.0,5.8888779583328805
145,16500,,2024-02-06 16:51:07.059,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(145,2025-06,23,155,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,0.01263823064770932,52,0.038,0.385,0.8941368473342978,Alta,1,1,Grande,Baja,1,0,3.970291913552122,0.9455880960197721,1,0,0,1,0,0,0,0,0.0,0.0
144,8367,,2024-02-06 16:45:15.542,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2025-05,22,150,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,1,0,0.022116903633491312,49,0.0,0.327,3.7889622834507173,Alta,1,1,Mediana,Baja,0,0,3.912023005428146,1.9465256955536747,1,0,0,0,1,0,0,0,0.0,0.0
145,8916,,2024-02-06 16:51:07.059,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(145,2025-06,23,154,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0.014218009478672985,52,0.038,0.385,0.8941368473342978,Alta,1,1,Pequeña,Baja,0,1,3.970291913552122,0.9455880960197721,1,0,0,0,0,1,0,1,320.0,5.771441123130016
145,6909,,2024-02-06 16:51:07.059,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(145,2025-06,23,155,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,0.01263823064770932,52,0.038,0.385,0.8941368473342978,Alta,1,1,Grande,Baja,1,0,3.970291913552122,0.9455880960197721,1,0,0,1,0,0,0,1,3840.0,8.253488028345904
145,8700,,2024-02-06 16:51:07.059,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(145,2025-06,23,154,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0.014218009478672985,52,0.038,0.385,0.8941368473342978,Alta,1,1,Mediana,Baja,0,0,3.970291913552122,0.9455880960197721,1,0,0,0,1,0,0,0,0.0,0.0
145,8807,,2024-02-06 16:51:07.059,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(145,2025-02,8,48,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0,1,0.18167456556082148,52,0.038,0.385,0.8941368473342978,Alta,3,3,Grande,Alta,1,0,3.970291913552122,0.9455880960197721,1,0,0,1,0,0,0,0,0.0,0.0
145,8586,,2024-02-06 16:51:07.059,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(145,2025-02,8,49,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,0,1,0.18009478672985782,52,0.038,0.385,0.8941368473342978,Alta,1,1,Mediana,Baja,0,0,3.970291913552122,0.9455880960197721,1,0,0,0,1,0,0,0,160.0,5.081404364984463
145,8662,,2024-02-06 16:51:07.059,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(145,2025-06,23,155,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,0.01263823064770932,52,0.038,0.385,0.8941368473342978,Alta,1,1,Mediana,Baja,0,0,3.970291913552122,0.9455880960197721,1,0,0,0,1,0,0,0,0.0,0.0
145,8604,,2024-02-06 16:51:07.059,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(145,2024-11,46,318,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1,0,0,0,1,0.3333333333333333,52,0.038,0.385,0.8941368473342978,Alta,1,1,Mediana,Baja,0,0,3.970291913552122,0.9455880960197721,1,0,0,0,1,0,0,0,480.0,6.175867270105761
145,8429,,2024-02-06 16:51:07.059,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(145,2025-05,22,151,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,1,0,0.020537124802527645,52,0.038,0.385,0.8941368473342978,Alta,1,1,Mediana,Baja,0,0,3.970291913552122,0.9455880960197721,1,0,0,0,1,0,0,0,0.0,0.0
145,8497,,2024-02-06 16:51:07.059,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(145,2025-06,23,154,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0.014218009478672985,52,0.038,0.385,0.8941368473342978,Alta,1,1,Grande,Baja,1,0,3.970291913552122,0.9455880960197721,1,0,0,1,0,0,0,0,1600.0,7.378383712996714
145,8345,,2024-02-06 16:51:07.059,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(145,2025-06,23,154,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0.01579778830963665,52,0.038,0.385,0.8941368473342978,Alta,1,1,Grande,Baja,1,0,3.970291913552122,0.9455880960197721,1,0,0,1,0,0,0,0,0.0,0.0
145,8421,,2024-02-06 16:51:07.059,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(145,2024-11,45,313,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1,0,0,0,1,0.3412322274881517,52,0.038,0.385,0.8941368473342978,Alta,1,1,Grande,Baja,1,0,3.970291913552122,0.9455880960197721,1,0,0,1,0,0,0,0,2000.0,7.601402334583733
145,8365,,2024-02-06 16:51:07.059,RAM,2025-01-17 13:06:57.236,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(145,2024-11,46,320,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1,0,0,0,1,0.330173775671406,52,0.038,0.385,0.8941368473342978,Alta,1,1,Mediana,Baja,0,0,3.970291913552122,0.9455880960197721,1,0,0,0,1,0,0,0,0.0,0.0
145,8127,,2024-02-06 16:51:07.059,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(145,2025-06,23,154,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0.014218009478672985,52,0.038,0.385,0.8941368473342978,Alta,3,3,Grande,Alta,1,0,3.970291913552122,0.9455880960197721,1,0,0,1,0,0,0,0,240.0,5.484796933490655
145,8297,,2024-02-06 16:51:07.059,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(145,2025-06,23,154,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0.014218009478672985,52,0.038,0.385,0.8941368473342978,Alta,1,1,Mediana,Baja,0,0,3.970291913552122,0.9455880960197721,1,0,0,0,1,0,0,0,560.0,6.329720905522696
145,8201,,2024-02-06 16:51:07.059,RAM,2025-06-09 13:41:06.897,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(145,2025-05,22,149,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,1,0,0.022116903633491312,52,0.038,0.385,0.8941368473342978,Alta,1,1,Pequeña,Baja,0,1,3.970291913552122,0.9455880960197721,1,0,0,0,0,1,0,1,640.0,6.46302945692067
145,8076,,2024-02-06 16:51:07.059,RAM,2025-01-17 13:04:08.354,eloymg,2024-10-29 17:56:26.371,annarcay,,(145,2024-11,47,323,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,0,0,0,1,0.325434439178515,52,0.038,0.385,0.8941368473342978,Alta,1,1,Grande,Baja,1,0,3.970291913552122,0.9455880960197721,1,0,0,1,0,0,0,0,0.0,0.0
145,8991,,2024-02-06 16:51:07.059,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(145,2025-06,23,155,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,0.014218009478672985,52,0.038,0.385,0.8941368473342978,Alta,1,1,Grande,Baja,1,0,3.970291913552122,0.9455880960197721,1,0,0,1,0,0,0,0,2400.0,7.783640596221253
145,10906,,2024-02-06 16:51:07.059,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(145,2025-06,23,155,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,0.01263823064770932,52,0.038,0.385,0.8941368473342978,Alta,3,3,Grande,Alta,1,0,3.970291913552122,0.9455880960197721,1,0,0,1,0,0,0,0,0.0,0.0
145,8974,,2024-02-06 16:51:07.059,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(145,2024-11,46,318,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1,0,0,0,1,0.3333333333333333,52,0.038,0.385,0.8941368473342978,Alta,2,2,Grande,Media,1,0,3.970291913552122,0.9455880960197721,1,0,0,1,0,0,0,0,320.0,5.771441123130016
145,6818,,2024-02-06 16:51:07.059,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(145,2024-11,46,319,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1,0,0,0,1,0.33175355450236965,52,0.038,0.385,0.8941368473342978,Alta,1,1,Mediana,Baja,0,0,3.970291913552122,0.9455880960197721,1,0,0,0,1,0,0,0,720.0,6.580639137284949
145,6117,,2024-02-06 16:51:07.059,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(145,2024-11,46,318,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1,0,0,0,1,0.3333333333333333,52,0.038,0.385,0.8941368473342978,Alta,2,2,Grande,Media,1,0,3.970291913552122,0.9455880960197721,1,0,0,1,0,0,0,1,2880.0,7.965892735084528
145,6907,,2024-02-06 16:51:07.059,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(145,2025-06,23,155,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,0.014218009478672985,52,0.038,0.385,0.8941368473342978,Alta,2,2,Grande,Media,1,0,3.970291913552122,0.9455880960197721,1,0,0,1,0,0,0,1,4800.0,8.476579508530941
145,11072,,2024-02-06 16:51:07.059,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(145,2025-06,23,154,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0.01579778830963665,52,0.038,0.385,0.8941368473342978,Alta,2,2,Grande,Media,1,0,3.970291913552122,0.9455880960197721,1,0,0,1,0,0,0,0,2240.0,7.714677473800927
145,11636,,2024-02-06 16:51:07.059,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(145,2025-06,23,154,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0.014218009478672985,52,0.038,0.385,0.8941368473342978,Alta,2,2,Mediana,Media,0,0,3.970291913552122,0.9455880960197721,1,0,0,0,1,0,0,0,0.0,0.0
145,12543,,2024-02-06 16:51:07.059,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(145,2025-06,23,155,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,0.01263823064770932,52,0.038,0.385,0.8941368473342978,Alta,3,3,Grande,Alta,1,0,3.970291913552122,0.9455880960197721,1,0,0,1,0,0,0,0,2800.0,7.937731775260109
145,11704,,2024-02-06 16:51:07.059,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(145,2025-02,8,48,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0,1,0.18167456556082148,52,0.038,0.385,0.8941368473342978,Alta,2,2,Mediana,Media,0,0,3.970291913552122,0.9455880960197721,1,0,0,0,1,0,0,0,720.0,6.580639137284949
145,12899,,2024-02-06 16:51:07.059,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(145,2025-06,23,154,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0.014218009478672985,52,0.038,0.385,0.8941368473342978,Alta,2,2,Mediana,Media,0,0,3.970291913552122,0.9455880960197721,1,0,0,0,1,0,0,0,0.0,0.0
145,12751,,2024-02-06 16:51:07.059,RAM,2025-06-09 13:13:23.674,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(145,2024-11,46,319,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1,0,0,0,1,0.3333333333333333,52,0.038,0.385,0.8941368473342978,Alta,2,2,Mediana,Media,0,0,3.970291913552122,0.9455880960197721,1,0,0,0,1,0,0,0,320.0,5.771441123130016
